date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:01:03	370846/370846	---M--	200	added ('OK')	image/jpeg	etag:CJS5gr3H1ekCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634553090-VO2QZQNMADLV9R50X0DC/ke17ZwdGBToddI8pDm48kNDMhyj3ksBhdUXSVO2ynVZ7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmmzJBBHkqvGAibxByi2-xi2A1yDyqvNO6NfiK29FHS6XPi9JqFflCij0CB3tOxXGq/2102-002-2.jpg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634553090-VO2QZQNMADLV9R50X0DC/ke17ZwdGBToddI8pDm48kNDMhyj3ksBhdUXSVO2ynVZ7gQa/2102-002-2.jpg	(from https://www.chanellemoreau.com/recent-work/estelle)
23:01:03	335940/335940	---M--	200	added ('OK')	image/jpeg	etag:CI74qd/H1ekCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634625130-6DK7A0YD5LDMULNX10VX/ke17ZwdGBToddI8pDm48kJk1Pgsn7x1MzMks8Gf4XnR7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmaHJ0CCIp0h94CjFWATtzulCWtJ1-wG9yUZTSUxcKBiOJoAOZHEUpXjQp-Bmj6uJu/2100-033-2.jpg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634625130-6DK7A0YD5LDMULNX10VX/ke17ZwdGBToddI8pDm48kJk1Pgsn7x1MzMks8Gf4XnR7gQa/2100-033-2.jpg	(from https://www.chanellemoreau.com/recent-work/estelle)
23:01:03	95973/95973	---M--	200	added ('OK')	image/jpeg	etag:CPSh7ZLG1ekCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634196365-FJW2DOXV0XR40UJHGRAP/ke17ZwdGBToddI8pDm48kPt8BFPGT8NN8YRhgue6_c17gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmi7D7yXkH8nfwsxTs5kW9h7_RfeXLuIHZTRyaF3Khga1dz6wGeOHximMmco3hCRM3/Estelle-3.jpg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634196365-FJW2DOXV0XR40UJHGRAP/ke17ZwdGBToddI8pDm48kPt8BFPGT8NN8YRhgue6_c17gQa/Estelle-3.jpg	(from https://www.chanellemoreau.com/recent-work/estelle)
23:01:03	174982/174982	---M--	200	added ('OK')	image/jpeg	etag:CMy4yL3G1ekCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634285327-B2WLFHF2RN4HUZG6L7MA/ke17ZwdGBToddI8pDm48kPt8BFPGT8NN8YRhgue6_c17gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmi7D7yXkH8nfwsxTs5kW9h7_RfeXLuIHZTRyaF3Khga1dz6wGeOHximMmco3hCRM3/Estelle-5.jpg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634285327-B2WLFHF2RN4HUZG6L7MA/ke17ZwdGBToddI8pDm48kPt8BFPGT8NN8YRhgue6_c17gQa/Estelle-5.jpg	(from https://www.chanellemoreau.com/recent-work/estelle)
23:01:04	281099/281099	---M--	200	added ('OK')	image/jpeg	etag:CN/x09HG1ekCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634327982-Q4CP6Q6FTGIYM5K6Z71C/ke17ZwdGBToddI8pDm48kJk1Pgsn7x1MzMks8Gf4XnR7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmaHJ0CCIp0h94CjFWATtzulCWtJ1-wG9yUZTSUxcKBiOJoAOZHEUpXjQp-Bmj6uJu/2096-024-2.jpg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634327982-Q4CP6Q6FTGIYM5K6Z71C/ke17ZwdGBToddI8pDm48kJk1Pgsn7x1MzMks8Gf4XnR7gQa/2096-024-2.jpg	(from https://www.chanellemoreau.com/recent-work/estelle)
23:01:04	315846/315846	---M--	200	added ('OK')	image/jpeg	etag:CPKUtbTH1ekCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634535000-7NMPJGKU9WGMWPSENJKI/ke17ZwdGBToddI8pDm48kJk1Pgsn7x1MzMks8Gf4XnR7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmaHJ0CCIp0h94CjFWATtzulCWtJ1-wG9yUZTSUxcKBiOJoAOZHEUpXjQp-Bmj6uJu/2100-029-2.jpg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634535000-7NMPJGKU9WGMWPSENJKI/ke17ZwdGBToddI8pDm48kJk1Pgsn7x1MzMks8Gf4XnR7gQa/2100-029-2.jpg	(from https://www.chanellemoreau.com/recent-work/estelle)
23:01:04	260944/260944	---M--	200	added ('OK')	image/jpeg	etag:CKC57tXH1ekCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634605163-Z5YECY937ZCHZ7AUAZEF/ke17ZwdGBToddI8pDm48kJk1Pgsn7x1MzMks8Gf4XnR7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmaHJ0CCIp0h94CjFWATtzulCWtJ1-wG9yUZTSUxcKBiOJoAOZHEUpXjQp-Bmj6uJu/2102-004-2.jpg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634605163-Z5YECY937ZCHZ7AUAZEF/ke17ZwdGBToddI8pDm48kJk1Pgsn7x1MzMks8Gf4XnR7gQa/2102-004-2.jpg	(from https://www.chanellemoreau.com/recent-work/estelle)
23:01:06	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2004%20Aug%202020%2009:01:05%20GMT	http://static1.squarespace.com/static/5eca3242a9658a4c958be75e/5ecaf5d8642dba7bdd1192e2/5ecf29638367410cdc0c75f0/1591262656587/000058600029-2.jpg?format=1500w	C:/chanellemoreau/https___www.chanellemoreau.com_/static1.squarespace.com/static/5eca3242a9658a4c958be75e/5ecaf5d8642dba7bdd1192e2/5ecf29638367410cdc0c75f0/1591262656587/000058600029-226f7.jpg	(from https://www.chanellemoreau.com/recent-work/ozma-of-california-spring-editorial)
23:01:06	321249/321249	---M--	200	added ('OK')	image/jpeg	etag:CI+grfPH1ekCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634666719-NI595QU7DOS4Z7SUQ673/ke17ZwdGBToddI8pDm48kJk1Pgsn7x1MzMks8Gf4XnR7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmaHJ0CCIp0h94CjFWATtzulCWtJ1-wG9yUZTSUxcKBiOJoAOZHEUpXjQp-Bmj6uJu/2100-023-2.jpg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634666719-NI595QU7DOS4Z7SUQ673/ke17ZwdGBToddI8pDm48kJk1Pgsn7x1MzMks8Gf4XnR7gQa/2100-023-2.jpg	(from https://www.chanellemoreau.com/recent-work/estelle)
23:01:08	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2004%20Aug%202020%2009:01:07%20GMT	http://static1.squarespace.com/static/5eca3242a9658a4c958be75e/5ecaf5d8642dba7bdd1192e2/5ecf2d278367410cdc0c7606/1591262796640/000004190010.jpg?format=1500w	C:/chanellemoreau/https___www.chanellemoreau.com_/static1.squarespace.com/static/5eca3242a9658a4c958be75e/5ecaf5d8642dba7bdd1192e2/5ecf2d278367410cdc0c7606/1591262796640/00000419001026f7.jpg	(from https://www.chanellemoreau.com/recent-work/beauty-queen)
23:01:08	810357/810357	---M--	200	added ('OK')	image/jpeg	etag:CLHb++TI1ekCEAE=	https://images.squarespace-cdn.com/content/5eca3242a9658a4c958be75e/1590634903775-GXFQLPGNKKHLGIILTVYV/000058600029-2.jpg?format=1500w&content-type=image%2Fjpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/5eca3242a9658a4c958be75e/1590634903775-GXFQLPGNKKHLGIILTVYV/000058600029-243a3.jpg	(from https://www.chanellemoreau.com/recent-work/ozma-of-california-spring-editorial)
23:01:10	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2004%20Aug%202020%2009:01:09%20GMT	http://static1.squarespace.com/static/5eca3242a9658a4c958be75e/5ecaf5d8642dba7bdd1192e2/5ecf2f1c25bc583e006b79ce/1591263842172/IMG_1753.jpg?format=1500w	C:/chanellemoreau/https___www.chanellemoreau.com_/static1.squarespace.com/static/5eca3242a9658a4c958be75e/5ecaf5d8642dba7bdd1192e2/5ecf2f1c25bc583e006b79ce/1591263842172/IMG_175326f7.jpg	(from https://www.chanellemoreau.com/recent-work/brielle-for-loveme-jewelry)
23:01:10	586856/586856	---M--	200	added ('OK')	image/jpeg	etag:CPS0zK3M1ekCEAE=	https://images.squarespace-cdn.com/content/5eca3242a9658a4c958be75e/1590635862915-JUWHX54OZQBHJO9LSD7J/000004190010.jpg?content-type=image%2Fjpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/5eca3242a9658a4c958be75e/1590635862915-JUWHX54OZQBHJO9LSD7J/000004190010ee8a.jpg	(from https://www.chanellemoreau.com/recent-work/beauty-queen)
23:01:13	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2004%20Aug%202020%2009:01:11%20GMT	http://static1.squarespace.com/static/5eca3242a9658a4c958be75e/5ecaf5d8642dba7bdd1192e2/5ed8c27498247829284e3cdc/1591264548321/IMG_1161-2.jpg?format=1500w	C:/chanellemoreau/https___www.chanellemoreau.com_/static1.squarespace.com/static/5eca3242a9658a4c958be75e/5ecaf5d8642dba7bdd1192e2/5ed8c27498247829284e3cdc/1591264548321/IMG_1161-226f7.jpg	(from https://www.chanellemoreau.com/recent-work/kseniya)
23:01:13	217992/217992	---M--	200	added ('OK')	image/jpeg	etag:CJfUqtzO1ekCEAE=	https://images.squarespace-cdn.com/content/5eca3242a9658a4c958be75e/1590636497009-FK00KZHSUHJYT7XD1GVW/IMG_1753.jpg?content-type=image%2Fjpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/5eca3242a9658a4c958be75e/1590636497009-FK00KZHSUHJYT7XD1GVW/IMG_1753ee8a.jpg	(from https://www.chanellemoreau.com/recent-work/brielle-for-loveme-jewelry)
23:01:16	367918/367918	---M--	200	added ('OK')	image/jpeg	etag:CK+2lbPw5+kCEAE=	https://images.squarespace-cdn.com/content/5eca3242a9658a4c958be75e/1591264013094-YO0GWRL73HP5PQIP0A6Q/IMG_1161-2.jpg?content-type=image%2Fjpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/5eca3242a9658a4c958be75e/1591264013094-YO0GWRL73HP5PQIP0A6Q/IMG_1161-2ee8a.jpg	(from https://www.chanellemoreau.com/recent-work/kseniya)
